antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
"frozenset({'market_segment_Offline TA/TO', 'distribution_channel_TA/TO', 'meal_BB', 'hotel_City Hotel', 'deposit_type_Non Refund', 'reserved_room_type_A'})",frozenset({'is_canceled'}),0.03429097914398191,0.37041628277075134,0.0342826032331016,0.9997557401074744,2.6990059201210057,0.021580666206018465,2577.5157383366904
"frozenset({'market_segment_Offline TA/TO', 'assigned_room_type_A', 'distribution_channel_TA/TO', 'meal_BB', 'hotel_City Hotel', 'deposit_type_Non Refund'})",frozenset({'is_canceled'}),0.03419046821341821,0.37041628277075134,0.0341820923025379,0.9997550220480157,2.699003981600773,0.021517386160731997,2569.9607337299726
"frozenset({'market_segment_Offline TA/TO', 'assigned_room_type_A', 'distribution_channel_TA/TO', 'hotel_City Hotel', 'deposit_type_Non Refund', 'reserved_room_type_A'})",frozenset({'is_canceled'}),0.04043052181924784,0.37041628277075134,0.040422145908367534,0.9997928319867413,2.6991060557818614,0.025446022305599995,3039.000603066252
"frozenset({'market_segment_Offline TA/TO', 'assigned_room_type_A', 'meal_BB', 'hotel_City Hotel', 'reserved_room_type_A', 'customer_type_Transient'})",frozenset({'is_canceled'}),0.054786833068096154,0.37041628277075134,0.03826116090124801,0.6983641645008408,1.8853495296616176,0.017967225851382156,2.087231167965796
"frozenset({'market_segment_Offline TA/TO', 'meal_BB', 'hotel_City Hotel', 'deposit_type_Non Refund', 'reserved_room_type_A', 'customer_type_Transient'})",frozenset({'is_canceled'}),0.03427422732222129,0.37041628277075134,0.03427422732222129,1.0,2.6996653400868307,0.021578495442684358,inf
"frozenset({'market_segment_Offline TA/TO', 'assigned_room_type_A', 'meal_BB', 'hotel_City Hotel', 'deposit_type_Non Refund', 'customer_type_Transient'})",frozenset({'is_canceled'}),0.034173716391657595,0.37041628277075134,0.034173716391657595,1.0,2.6996653400868307,0.021515215397397897,inf
"frozenset({'market_segment_Offline TA/TO', 'assigned_room_type_A', 'hotel_City Hotel', 'deposit_type_Non Refund', 'reserved_room_type_A', 'customer_type_Transient'})",frozenset({'is_canceled'}),0.03693776698215931,0.37041628277075134,0.03693776698215931,1.0,2.6996653400868307,0.023255416642775664,inf
"frozenset({'market_segment_Offline TA/TO', 'assigned_room_type_A', 'meal_BB', 'hotel_City Hotel', 'deposit_type_Non Refund', 'reserved_room_type_A'})",frozenset({'is_canceled'}),0.03419046821341821,0.37041628277075134,0.0341820923025379,0.9997550220480157,2.699003981600773,0.021517386160731997,2569.9607337299726
"frozenset({'assigned_room_type_A', 'distribution_channel_TA/TO', 'meal_BB', 'hotel_City Hotel', 'reserved_room_type_A', 'customer_type_Transient'})",frozenset({'is_canceled'}),0.21035262584806097,0.37041628277075134,0.12906441075466957,0.6135621565660587,1.6564124880703182,0.05114637301696416,1.6291978850587685
"frozenset({'distribution_channel_TA/TO', 'meal_BB', 'hotel_City Hotel', 'deposit_type_Non Refund', 'reserved_room_type_A', 'customer_type_Transient'})",frozenset({'is_canceled'}),0.08480609766312086,0.37041628277075134,0.08480609766312086,1.0,2.6996653400868307,0.05339253821045433,inf
"frozenset({'assigned_room_type_A', 'distribution_channel_TA/TO', 'meal_BB', 'hotel_City Hotel', 'deposit_type_Non Refund', 'customer_type_Transient'})",frozenset({'is_canceled'}),0.08456319624759193,0.37041628277075134,0.08456319624759193,1.0,2.6996653400868307,0.05323961143434538,inf
"frozenset({'assigned_room_type_A', 'distribution_channel_TA/TO', 'hotel_City Hotel', 'deposit_type_Non Refund', 'reserved_room_type_A', 'customer_type_Transient'})",frozenset({'is_canceled'}),0.0907529943881397,0.37041628277075134,0.0907529943881397,1.0,2.6996653400868307,0.057136607556570136,inf
"frozenset({'assigned_room_type_A', 'distribution_channel_TA/TO', 'meal_BB', 'hotel_City Hotel', 'deposit_type_Non Refund', 'reserved_room_type_A'})",frozenset({'is_canceled'}),0.09352542088952173,0.37041628277075134,0.09351704497864143,0.9999104424144726,2.6994235645772404,0.05887370622817481,7029.93178658744
"frozenset({'meal_HB', 'assigned_room_type_A', 'distribution_channel_TA/TO', 'hotel_City Hotel', 'deposit_type_Non Refund', 'reserved_room_type_A'})",frozenset({'is_canceled'}),0.010084596699891113,0.37041628277075134,0.010084596699891113,1.0,2.6996653400868307,0.006349097877075261,inf
"frozenset({'assigned_room_type_A', 'meal_BB', 'hotel_City Hotel', 'deposit_type_Non Refund', 'reserved_room_type_A', 'customer_type_Transient'})",frozenset({'is_canceled'}),0.08757852416450289,0.37041628277075134,0.08757852416450289,1.0,2.6996653400868307,0.055138012792939305,inf
"frozenset({'assigned_room_type_A', 'hotel_Resort Hotel', 'deposit_type_Non Refund', 'market_segment_Groups', 'reserved_room_type_A', 'customer_type_Transient'})",frozenset({'is_canceled'}),0.010034341234609263,0.37041628277075134,0.010034341234609263,1.0,2.6996653400868307,0.006317457854432028,inf
"frozenset({'assigned_room_type_A', 'distribution_channel_TA/TO', 'meal_BB', 'market_segment_Groups', 'reserved_room_type_A', 'customer_type_Transient'})",frozenset({'is_canceled'}),0.05296088449618896,0.37041628277075134,0.05250020939777201,0.9913015973430335,2.6761825639196988,0.03288263543044258,72.37923352801063
"frozenset({'distribution_channel_TA/TO', 'meal_BB', 'deposit_type_Non Refund', 'market_segment_Groups', 'reserved_room_type_A', 'customer_type_Transient'})",frozenset({'is_canceled'}),0.05205628612111567,0.37041628277075134,0.05205628612111567,1.0,2.6996653400868307,0.03277379012128135,inf
"frozenset({'assigned_room_type_A', 'distribution_channel_TA/TO', 'meal_BB', 'deposit_type_Non Refund', 'market_segment_Groups', 'customer_type_Transient'})",frozenset({'is_canceled'}),0.05183013652734735,0.37041628277075134,0.05183013652734735,1.0,2.6996653400868307,0.03263141001938681,inf
"frozenset({'assigned_room_type_A', 'distribution_channel_TA/TO', 'deposit_type_Non Refund', 'market_segment_Groups', 'reserved_room_type_A', 'customer_type_Transient'})",frozenset({'is_canceled'}),0.060097160566211574,0.37041628277075134,0.060097160566211574,1.0,2.6996653400868307,0.0378361937441985,inf
"frozenset({'assigned_room_type_A', 'distribution_channel_TA/TO', 'meal_BB', 'deposit_type_Non Refund', 'market_segment_Groups', 'reserved_room_type_A'})",frozenset({'is_canceled'}),0.060775609347516545,0.37041628277075134,0.060775609347516545,1.0,2.6996653400868307,0.038263334049882136,inf
"frozenset({'assigned_room_type_A', 'meal_BB', 'deposit_type_Non Refund', 'market_segment_Groups', 'reserved_room_type_A', 'customer_type_Transient'})",frozenset({'is_canceled'}),0.05471982578105369,0.37041628277075134,0.05471982578105369,1.0,2.6996653400868307,0.03445071132137266,inf
"frozenset({'market_segment_Offline TA/TO', 'assigned_room_type_A', 'distribution_channel_TA/TO', 'meal_BB', 'reserved_room_type_A', 'customer_type_Transient'})",frozenset({'is_canceled'}),0.06621157550883659,0.37041628277075134,0.04053103274981154,0.6121442125237191,1.6525845136850312,0.01600518707343337,1.6232417758307924
"frozenset({'market_segment_Offline TA/TO', 'distribution_channel_TA/TO', 'meal_BB', 'deposit_type_Non Refund', 'reserved_room_type_A', 'customer_type_Transient'})",frozenset({'is_canceled'}),0.03496942792528687,0.37041628277075134,0.03496942792528687,1.0,2.6996653400868307,0.022016182422582402,inf
"frozenset({'market_segment_Offline TA/TO', 'assigned_room_type_A', 'distribution_channel_TA/TO', 'meal_BB', 'deposit_type_Non Refund', 'customer_type_Transient'})",frozenset({'is_canceled'}),0.034860541083842865,0.37041628277075134,0.034860541083842865,1.0,2.6996653400868307,0.02194762904018873,inf
"frozenset({'market_segment_Offline TA/TO', 'assigned_room_type_A', 'distribution_channel_TA/TO', 'deposit_type_Non Refund', 'reserved_room_type_A', 'customer_type_Transient'})",frozenset({'is_canceled'}),0.038018259485719075,0.37041628277075134,0.038018259485719075,1.0,2.6996653400868307,0.02393567712960516,inf
"frozenset({'market_segment_Offline TA/TO', 'assigned_room_type_A', 'distribution_channel_TA/TO', 'meal_BB', 'deposit_type_Non Refund', 'reserved_room_type_A'})",frozenset({'is_canceled'}),0.034919172460005025,0.37041628277075134,0.0348940447273641,0.9992804029743343,2.697722668937811,0.021959414667298244,874.9115057094809
"frozenset({'market_segment_Offline TA/TO', 'assigned_room_type_A', 'meal_BB', 'deposit_type_Non Refund', 'reserved_room_type_A', 'customer_type_Transient'})",frozenset({'is_canceled'}),0.034860541083842865,0.37041628277075134,0.034860541083842865,1.0,2.6996653400868307,0.02194762904018873,inf
"frozenset({'assigned_room_type_A', 'distribution_channel_TA/TO', 'meal_BB', 'deposit_type_Non Refund', 'reserved_room_type_A', 'customer_type_Transient'})",frozenset({'is_canceled'}),0.08755339643186197,0.37041628277075134,0.08755339643186197,1.0,2.6996653400868307,0.055122192781617695,inf
"frozenset({'assigned_room_type_A', 'distribution_channel_TA/TO', 'meal_BB', 'hotel_City Hotel', 'market_segment_Groups', 'reserved_room_type_A', 'customer_type_Transient'})",frozenset({'is_canceled'}),0.05069938855850574,0.37041628277075134,0.050322472568891864,0.9925656699157441,2.6795951368316,0.031542593520300206,84.68600534196837
"frozenset({'distribution_channel_TA/TO', 'meal_BB', 'hotel_City Hotel', 'deposit_type_Non Refund', 'market_segment_Groups', 'reserved_room_type_A', 'customer_type_Transient'})",frozenset({'is_canceled'}),0.049803166094312755,0.37041628277075134,0.049803166094312755,1.0,2.6996653400868307,0.0313552624394431,inf
"frozenset({'assigned_room_type_A', 'distribution_channel_TA/TO', 'meal_BB', 'hotel_City Hotel', 'deposit_type_Non Refund', 'market_segment_Groups', 'customer_type_Transient'})",frozenset({'is_canceled'}),0.049660775609347514,0.37041628277075134,0.049660775609347514,1.0,2.6996653400868307,0.03126561570862062,inf
"frozenset({'assigned_room_type_A', 'distribution_channel_TA/TO', 'hotel_City Hotel', 'deposit_type_Non Refund', 'market_segment_Groups', 'reserved_room_type_A', 'customer_type_Transient'})",frozenset({'is_canceled'}),0.053086523159393585,0.37041628277075134,0.053086523159393585,1.0,2.6996653400868307,0.03342241058546761,inf
"frozenset({'assigned_room_type_A', 'distribution_channel_TA/TO', 'meal_BB', 'hotel_City Hotel', 'deposit_type_Non Refund', 'market_segment_Groups', 'reserved_room_type_A'})",frozenset({'is_canceled'}),0.05860624842951671,0.37041628277075134,0.05860624842951671,1.0,2.6996653400868307,0.03689753973911594,inf
"frozenset({'assigned_room_type_A', 'meal_BB', 'hotel_City Hotel', 'deposit_type_Non Refund', 'market_segment_Groups', 'reserved_room_type_A', 'customer_type_Transient'})",frozenset({'is_canceled'}),0.05090878633051344,0.37041628277075134,0.05090878633051344,1.0,2.6996653400868307,0.032051342937594214,inf
"frozenset({'market_segment_Offline TA/TO', 'assigned_room_type_A', 'distribution_channel_TA/TO', 'meal_BB', 'hotel_City Hotel', 'reserved_room_type_A', 'customer_type_Transient'})",frozenset({'is_canceled'}),0.0546276907613703,0.37041628277075134,0.0382527849903677,0.7002453235203925,1.890428029465893,0.0180177988421908,2.100329925201616
"frozenset({'market_segment_Offline TA/TO', 'distribution_channel_TA/TO', 'meal_BB', 'hotel_City Hotel', 'deposit_type_Non Refund', 'reserved_room_type_A', 'customer_type_Transient'})",frozenset({'is_canceled'}),0.03427422732222129,0.37041628277075134,0.03427422732222129,1.0,2.6996653400868307,0.021578495442684358,inf
"frozenset({'market_segment_Offline TA/TO', 'assigned_room_type_A', 'distribution_channel_TA/TO', 'meal_BB', 'hotel_City Hotel', 'deposit_type_Non Refund', 'customer_type_Transient'})",frozenset({'is_canceled'}),0.034173716391657595,0.37041628277075134,0.034173716391657595,1.0,2.6996653400868307,0.021515215397397897,inf
"frozenset({'market_segment_Offline TA/TO', 'assigned_room_type_A', 'distribution_channel_TA/TO', 'hotel_City Hotel', 'deposit_type_Non Refund', 'reserved_room_type_A', 'customer_type_Transient'})",frozenset({'is_canceled'}),0.03693776698215931,0.37041628277075134,0.03693776698215931,1.0,2.6996653400868307,0.023255416642775664,inf
"frozenset({'market_segment_Offline TA/TO', 'assigned_room_type_A', 'distribution_channel_TA/TO', 'meal_BB', 'hotel_City Hotel', 'deposit_type_Non Refund', 'reserved_room_type_A'})",frozenset({'is_canceled'}),0.03419046821341821,0.37041628277075134,0.0341820923025379,0.9997550220480157,2.699003981600773,0.021517386160731997,2569.9607337299726
"frozenset({'market_segment_Offline TA/TO', 'assigned_room_type_A', 'meal_BB', 'hotel_City Hotel', 'deposit_type_Non Refund', 'reserved_room_type_A', 'customer_type_Transient'})",frozenset({'is_canceled'}),0.034173716391657595,0.37041628277075134,0.034173716391657595,1.0,2.6996653400868307,0.021515215397397897,inf
"frozenset({'assigned_room_type_A', 'distribution_channel_TA/TO', 'meal_BB', 'hotel_City Hotel', 'deposit_type_Non Refund', 'reserved_room_type_A', 'customer_type_Transient'})",frozenset({'is_canceled'}),0.08456319624759193,0.37041628277075134,0.08456319624759193,1.0,2.6996653400868307,0.05323961143434538,inf
"frozenset({'assigned_room_type_A', 'distribution_channel_TA/TO', 'meal_BB', 'deposit_type_Non Refund', 'market_segment_Groups', 'reserved_room_type_A', 'customer_type_Transient'})",frozenset({'is_canceled'}),0.05183013652734735,0.37041628277075134,0.05183013652734735,1.0,2.6996653400868307,0.03263141001938681,inf
"frozenset({'market_segment_Offline TA/TO', 'assigned_room_type_A', 'distribution_channel_TA/TO', 'meal_BB', 'deposit_type_Non Refund', 'reserved_room_type_A', 'customer_type_Transient'})",frozenset({'is_canceled'}),0.034860541083842865,0.37041628277075134,0.034860541083842865,1.0,2.6996653400868307,0.02194762904018873,inf
"frozenset({'assigned_room_type_A', 'distribution_channel_TA/TO', 'meal_BB', 'hotel_City Hotel', 'deposit_type_Non Refund', 'market_segment_Groups', 'reserved_room_type_A', 'customer_type_Transient'})",frozenset({'is_canceled'}),0.049660775609347514,0.37041628277075134,0.049660775609347514,1.0,2.6996653400868307,0.03126561570862062,inf
"frozenset({'market_segment_Offline TA/TO', 'assigned_room_type_A', 'distribution_channel_TA/TO', 'meal_BB', 'hotel_City Hotel', 'deposit_type_Non Refund', 'reserved_room_type_A', 'customer_type_Transient'})",frozenset({'is_canceled'}),0.034173716391657595,0.37041628277075134,0.034173716391657595,1.0,2.6996653400868307,0.021515215397397897,inf
